empty,source,author_year,col_no_need1,np,erm_id,material_type,col_no_need2,material_type_name,mie_described_in_paper,col_no_need3,ke_id,col_no_need4,related_ke_id,primary_size_descriptor,primary_size,col_no_need6,primary_size_qualifier,primary_size_unit,normalized_primary_size,primary_size_method,primary_size_instrument,col_no_need7,col_no_need8,bundle_diameter,col_no_need9,bundle_diameter_qualifier,bundle_diameter_unit,normalized_bundle_diameter,bundle_diameter_method,diameter,col_no_need10,diameter_qualifier,diameter_unit,normalized_diameter,diameter_method,diameter_instrument,hydrodynamic_diameter,col_no_need11,hydrodynamic_diameter_qualifier,hydrodynamic_diameter_unit,normalized_hydrodynamic_diameter,hydrodynamic_diameter_medium,hydrodynamic_diameter_method,hydrodynamic_diameter_instrument,surface_area,col_no_need13,surface_area_qualifier,surface_area_unit,normalized_surface_area,surface_area_method,shape,shape_method,zeta_potential,col_no_need17,zeta_potential_qualifier,zeta_potential_unit,normalized_zeta_potential,zeta_potential_medium,zeta_potential_instrument,col_no_need18,col_no_need19,col_no_need20,col_no_need21,col_no_need22,col_no_need23,col_no_need24,col_no_need25,col_no_need26,col_no_need27,col_no_need28,col_no_need29,col_no_need30,col_no_need31,col_no_need32,col_no_need33,col_no_need34,col_no_need35,col_no_need36,col_no_need37,col_no_need38,col_no_need39,col_no_need40,col_no_need41,col_no_need42,col_no_need43,col_no_need44,col_no_need45,col_no_need46,ref_title,ref_year,ref_journal,ref_doi,ref_author1_last_name,ref_author1_first_name,ref_author2_last_name,ref_author2_first_name,ref_author3_last_name,ref_author3_first_name,ref_author_other,row_id
,9,Wang_2015,Yes,Graphene (G),https://nanocommons.github.io/identifiers/registry#ERM00000111,http://purl.obolibrary.org/obo/CHEBI_134404 ,Yes,graphene,Lysosomal injury,,NA,,831,,,,,,,,,,,,,,,,,640,,,nm,640,TEM/AFM,JEOL 100CX,1035.9,SD,247.3,nm,1035.9,RPMI,DLS,"HT-DLS, Dynapro Plate Reader, Wyatt Technology",,,,,,,sheet,TEM,-27.14,SD,0.57,mV,-27.14,water,ZetaSizer Nano-ZS,,,,,,bovine serum albumin,,,,,,,,,,,,,,,,,,,,,,,,Use of a pro-fibrogenic mechanism-based predictive toxicological approach for tiered testing and decision analysis of carbonaceous nanomaterials,2015,ACS Nano,10.1021/nn507243w,Wang,X.,Duch,M. C.,Mansukhani,N.,et al.,31
,9,Wang_2015,Yes,Graphene (G),https://nanocommons.github.io/identifiers/registry#ERM00000111,http://purl.obolibrary.org/obo/CHEBI_134404 ,Yes,graphene,Lysosomal injury,,NA,,1540,,,,,,,,,,,,,,,,,640,,,nm,640,TEM/AFM,JEOL 100CX,1035.9,SD,247.3,nm,1035.9,RPMI,DLS,"HT-DLS, Dynapro Plate Reader, Wyatt Technology",,,,,,,sheet,TEM,-27.14,SD,0.57,mV,-27.14,water,ZetaSizer Nano-ZS,,,,,,bovine serum albumin,,,,,,,,,,,,,,,,,,,,,,,,Use of a pro-fibrogenic mechanism-based predictive toxicological approach for tiered testing and decision analysis of carbonaceous nanomaterials,2015,ACS Nano,10.1021/nn507243w,Wang,X.,Duch,M. C.,Mansukhani,N.,et al.,32
,9,Wang_2015,Yes,Graphene (PF108-G),https://nanocommons.github.io/identifiers/registry#ERM00000321,http://purl.obolibrary.org/obo/CHEBI_134404 ,Maybe,graphene,No effect,,NA,,NA,,,,,,,,,,,,,,,,,45,,,nm,45,TEM/AFM,JEOL 100CX,236.3,SD,19.5,nm,236.3,water,DLS,"HT-DLS, Dynapro Plate Reader, Wyatt Technology",,,,,,,sheet,TEM,-8.7,SD,0.78,mV,-8.7,water,ZetaSizer Nano-ZS,,,,,,Pluronic,,,,,,,,,,,,,,,,,,,,,,,,Use of a pro-fibrogenic mechanism-based predictive toxicological approach for tiered testing and decision analysis of carbonaceous nanomaterials,2015,ACS Nano,10.1021/nn507243w,Wang,X.,Duch,M. C.,Mansukhani,N.,et al.,33
,9,Wang_2015,Yes,Graphene (PF108-G),https://nanocommons.github.io/identifiers/registry#ERM00000321,http://purl.obolibrary.org/obo/CHEBI_134404 ,Maybe,graphene,No effect,,NA,,NA,,,,,,,,,,,,,,,,,45,,,nm,45,TEM/AFM,JEOL 100CX,128.3,SD,10.3,nm,128.3,BEGM,DLS,"HT-DLS, Dynapro Plate Reader, Wyatt Technology",,,,,,,sheet,TEM,-8.7,SD,0.78,mV,-8.7,water,ZetaSizer Nano-ZS,,,,,,Pluronic,,,,,,,,,,,,,,,,,,,,,,,,Use of a pro-fibrogenic mechanism-based predictive toxicological approach for tiered testing and decision analysis of carbonaceous nanomaterials,2015,ACS Nano,10.1021/nn507243w,Wang,X.,Duch,M. C.,Mansukhani,N.,et al.,34
,9,Wang_2015,Yes,Graphene (PF108-G),https://nanocommons.github.io/identifiers/registry#ERM00000321,http://purl.obolibrary.org/obo/CHEBI_134404 ,Maybe,graphene,No effect,,NA,,NA,,,,,,,,,,,,,,,,,45,,,nm,45,TEM/AFM,JEOL 100CX,109.6,SD,9.7,nm,109.6,RPMI,DLS,"HT-DLS, Dynapro Plate Reader, Wyatt Technology",,,,,,,sheet,TEM,-8.7,SD,0.78,mV,-8.7,water,ZetaSizer Nano-ZS,,,,,,Pluronic,,,,,,,,,,,,,,,,,,,,,,,,Use of a pro-fibrogenic mechanism-based predictive toxicological approach for tiered testing and decision analysis of carbonaceous nanomaterials,2015,ACS Nano,10.1021/nn507243w,Wang,X.,Duch,M. C.,Mansukhani,N.,et al.,35
,9,Wang_2015,Yes,Graphene oxide(GO-L),https://nanocommons.github.io/identifiers/registry#ERM00000322,http://purl.enanomapper.org/onto/ENM_0000117,Maybe,graphene oxide,Lysosomal injury,,NA,,898,,,,,,,,,,,,,,,,,1676.6,,,nm,1676.6,TEM/AFM,JEOL 100CX,2007.8,SD,135.7,nm,2007.8,water,DLS,"HT-DLS, Dynapro Plate Reader, Wyatt Technology",,,,,,,sheet,TEM,-14.83,SD,1.58,mV,-14.83,water,ZetaSizer Nano-ZS,,,,,,bovine serum albumin,,,,,,,,,,,,,,,,,,,,,,,,Use of a pro-fibrogenic mechanism-based predictive toxicological approach for tiered testing and decision analysis of carbonaceous nanomaterials,2015,ACS Nano,10.1021/nn507243w,Wang,X.,Duch,M. C.,Mansukhani,N.,et al.,36
,9,Wang_2015,Yes,Graphene oxide(GO-L),https://nanocommons.github.io/identifiers/registry#ERM00000322,http://purl.enanomapper.org/onto/ENM_0000117,Maybe,graphene oxide,Lysosomal injury,,NA,,831,,,,,,,,,,,,,,,,,1676.6,,,nm,1676.6,TEM/AFM,JEOL 100CX,2007.8,SD,135.7,nm,2007.8,water,DLS,"HT-DLS, Dynapro Plate Reader, Wyatt Technology",,,,,,,sheet,TEM,-14.83,SD,1.58,mV,-14.83,water,ZetaSizer Nano-ZS,,,,,,bovine serum albumin,,,,,,,,,,,,,,,,,,,,,,,,Use of a pro-fibrogenic mechanism-based predictive toxicological approach for tiered testing and decision analysis of carbonaceous nanomaterials,2015,ACS Nano,10.1021/nn507243w,Wang,X.,Duch,M. C.,Mansukhani,N.,et al.,37
,9,Wang_2015,Yes,Graphene oxide(GO-L),https://nanocommons.github.io/identifiers/registry#ERM00000322,http://purl.enanomapper.org/onto/ENM_0000117,Maybe,graphene oxide,Lysosomal injury,,NA,,1540,,,,,,,,,,,,,,,,,1676.6,,,nm,1676.6,TEM/AFM,JEOL 100CX,2007.8,SD,135.7,nm,2007.8,water,DLS,"HT-DLS, Dynapro Plate Reader, Wyatt Technology",,,,,,,sheet,TEM,-14.83,SD,1.58,mV,-14.83,water,ZetaSizer Nano-ZS,,,,,,bovine serum albumin,,,,,,,,,,,,,,,,,,,,,,,,Use of a pro-fibrogenic mechanism-based predictive toxicological approach for tiered testing and decision analysis of carbonaceous nanomaterials,2015,ACS Nano,10.1021/nn507243w,Wang,X.,Duch,M. C.,Mansukhani,N.,et al.,38
,9,Wang_2015,Yes,Graphene oxide(GO-L),https://nanocommons.github.io/identifiers/registry#ERM00000322,http://purl.enanomapper.org/onto/ENM_0000117,Maybe,graphene oxide,Lysosomal injury,,NA,,898,,,,,,,,,,,,,,,,,1676.6,,,nm,1676.6,TEM/AFM,JEOL 100CX,3431.7,SD,393.7,nm,3431.7,BEGM,DLS,"HT-DLS, Dynapro Plate Reader, Wyatt Technology",,,,,,,sheet,TEM,-14.83,SD,1.58,mV,-14.83,water,ZetaSizer Nano-ZS,,,,,,bovine serum albumin,,,,,,,,,,,,,,,,,,,,,,,,Use of a pro-fibrogenic mechanism-based predictive toxicological approach for tiered testing and decision analysis of carbonaceous nanomaterials,2015,ACS Nano,10.1021/nn507243w,Wang,X.,Duch,M. C.,Mansukhani,N.,et al.,39
,9,Wang_2015,Yes,Graphene oxide(GO-L),https://nanocommons.github.io/identifiers/registry#ERM00000322,http://purl.enanomapper.org/onto/ENM_0000117,Maybe,graphene oxide,Lysosomal injury,,NA,,831,,,,,,,,,,,,,,,,,1676.6,,,nm,1676.6,TEM/AFM,JEOL 100CX,3431.7,SD,393.7,nm,3431.7,BEGM,DLS,"HT-DLS, Dynapro Plate Reader, Wyatt Technology",,,,,,,sheet,TEM,-14.83,SD,1.58,mV,-14.83,water,ZetaSizer Nano-ZS,,,,,,bovine serum albumin,,,,,,,,,,,,,,,,,,,,,,,,Use of a pro-fibrogenic mechanism-based predictive toxicological approach for tiered testing and decision analysis of carbonaceous nanomaterials,2015,ACS Nano,10.1021/nn507243w,Wang,X.,Duch,M. C.,Mansukhani,N.,et al.,40
,9,Wang_2015,Yes,Graphene oxide(GO-L),https://nanocommons.github.io/identifiers/registry#ERM00000322,http://purl.enanomapper.org/onto/ENM_0000117,Maybe,graphene oxide,Lysosomal injury,,NA,,1540,,,,,,,,,,,,,,,,,1676.6,,,nm,1676.6,TEM/AFM,JEOL 100CX,3431.7,SD,393.7,nm,3431.7,BEGM,DLS,"HT-DLS, Dynapro Plate Reader, Wyatt Technology",,,,,,,sheet,TEM,-14.83,SD,1.58,mV,-14.83,water,ZetaSizer Nano-ZS,,,,,,bovine serum albumin,,,,,,,,,,,,,,,,,,,,,,,,Use of a pro-fibrogenic mechanism-based predictive toxicological approach for tiered testing and decision analysis of carbonaceous nanomaterials,2015,ACS Nano,10.1021/nn507243w,Wang,X.,Duch,M. C.,Mansukhani,N.,et al.,41
,9,Wang_2015,Yes,Graphene oxide(GO-L),https://nanocommons.github.io/identifiers/registry#ERM00000322,http://purl.enanomapper.org/onto/ENM_0000117,Maybe,graphene oxide,Lysosomal injury,,NA,,898,,,,,,,,,,,,,,,,,1676.6,,,nm,1676.6,TEM/AFM,JEOL 100CX,2133.9,SD,314.4,nm,2133.9,RPMI,DLS,"HT-DLS, Dynapro Plate Reader, Wyatt Technology",,,,,,,sheet,TEM,-14.83,SD,1.58,mV,-14.83,water,ZetaSizer Nano-ZS,,,,,,bovine serum albumin,,,,,,,,,,,,,,,,,,,,,,,,Use of a pro-fibrogenic mechanism-based predictive toxicological approach for tiered testing and decision analysis of carbonaceous nanomaterials,2015,ACS Nano,10.1021/nn507243w,Wang,X.,Duch,M. C.,Mansukhani,N.,et al.,42
,9,Wang_2015,Yes,Graphene oxide(GO-L),https://nanocommons.github.io/identifiers/registry#ERM00000322,http://purl.enanomapper.org/onto/ENM_0000117,Maybe,graphene oxide,Lysosomal injury,,NA,,831,,,,,,,,,,,,,,,,,1676.6,,,nm,1676.6,TEM/AFM,JEOL 100CX,2133.9,SD,314.4,nm,2133.9,RPMI,DLS,"HT-DLS, Dynapro Plate Reader, Wyatt Technology",,,,,,,sheet,TEM,-14.83,SD,1.58,mV,-14.83,water,ZetaSizer Nano-ZS,,,,,,bovine serum albumin,,,,,,,,,,,,,,,,,,,,,,,,Use of a pro-fibrogenic mechanism-based predictive toxicological approach for tiered testing and decision analysis of carbonaceous nanomaterials,2015,ACS Nano,10.1021/nn507243w,Wang,X.,Duch,M. C.,Mansukhani,N.,et al.,43
,9,Wang_2015,Yes,Graphene oxide(GO-L),https://nanocommons.github.io/identifiers/registry#ERM00000322,http://purl.enanomapper.org/onto/ENM_0000117,Maybe,graphene oxide,Lysosomal injury,,NA,,1540,,,,,,,,,,,,,,,,,1676.6,,,nm,1676.6,TEM/AFM,JEOL 100CX,2133.9,SD,314.4,nm,2133.9,RPMI,DLS,"HT-DLS, Dynapro Plate Reader, Wyatt Technology",,,,,,,sheet,TEM,-14.83,SD,1.58,mV,-14.83,water,ZetaSizer Nano-ZS,,,,,,bovine serum albumin,,,,,,,,,,,,,,,,,,,,,,,,Use of a pro-fibrogenic mechanism-based predictive toxicological approach for tiered testing and decision analysis of carbonaceous nanomaterials,2015,ACS Nano,10.1021/nn507243w,Wang,X.,Duch,M. C.,Mansukhani,N.,et al.,44
,9,Wang_2015,Yes,Graphene oxide(GO-S),https://nanocommons.github.io/identifiers/registry#ERM00000112,http://purl.enanomapper.org/onto/ENM_0000117,Maybe,graphene oxide,Lysosomal injury,,NA,,898,,,,,,,,,,,,,,,,,179.3,,,nm,179.3,TEM/AFM,JEOL 100CX,329.9,SD,28.4,nm,329.9,water,DLS,"HT-DLS, Dynapro Plate Reader, Wyatt Technology",,,,,,,sheet,TEM,-30.91,SD,2.74,mV,-30.91,water,ZetaSizer Nano-ZS,,,,,,bovine serum albumin,,,,,,,,,,,,,,,,,,,,,,,,Use of a pro-fibrogenic mechanism-based predictive toxicological approach for tiered testing and decision analysis of carbonaceous nanomaterials,2015,ACS Nano,10.1021/nn507243w,Wang,X.,Duch,M. C.,Mansukhani,N.,et al.,45
,9,Wang_2015,Yes,Graphene oxide(GO-S),https://nanocommons.github.io/identifiers/registry#ERM00000112,http://purl.enanomapper.org/onto/ENM_0000117,Maybe,graphene oxide,Lysosomal injury,,NA,,831,,,,,,,,,,,,,,,,,179.3,,,nm,179.3,TEM/AFM,JEOL 100CX,329.9,SD,28.4,nm,329.9,water,DLS,"HT-DLS, Dynapro Plate Reader, Wyatt Technology",,,,,,,sheet,TEM,-30.91,SD,2.74,mV,-30.91,water,ZetaSizer Nano-ZS,,,,,,bovine serum albumin,,,,,,,,,,,,,,,,,,,,,,,,Use of a pro-fibrogenic mechanism-based predictive toxicological approach for tiered testing and decision analysis of carbonaceous nanomaterials,2015,ACS Nano,10.1021/nn507243w,Wang,X.,Duch,M. C.,Mansukhani,N.,et al.,46
,9,Wang_2015,Yes,Graphene oxide(GO-S),https://nanocommons.github.io/identifiers/registry#ERM00000112,http://purl.enanomapper.org/onto/ENM_0000117,Maybe,graphene oxide,Lysosomal injury,,NA,,1540,,,,,,,,,,,,,,,,,179.3,,,nm,179.3,TEM/AFM,JEOL 100CX,329.9,SD,28.4,nm,329.9,water,DLS,"HT-DLS, Dynapro Plate Reader, Wyatt Technology",,,,,,,sheet,TEM,-30.91,SD,2.74,mV,-30.91,water,ZetaSizer Nano-ZS,,,,,,bovine serum albumin,,,,,,,,,,,,,,,,,,,,,,,,Use of a pro-fibrogenic mechanism-based predictive toxicological approach for tiered testing and decision analysis of carbonaceous nanomaterials,2015,ACS Nano,10.1021/nn507243w,Wang,X.,Duch,M. C.,Mansukhani,N.,et al.,47
,9,Wang_2015,Yes,Graphene oxide(GO-S),https://nanocommons.github.io/identifiers/registry#ERM00000112,http://purl.enanomapper.org/onto/ENM_0000117,Maybe,graphene oxide,Lysosomal injury,,NA,,898,,,,,,,,,,,,,,,,,179.3,,,nm,179.3,TEM/AFM,JEOL 100CX,2368,SD,263.8,nm,2368,BEGM,DLS,"HT-DLS, Dynapro Plate Reader, Wyatt Technology",,,,,,,sheet,TEM,-30.91,SD,2.74,mV,-30.91,water,ZetaSizer Nano-ZS,,,,,,bovine serum albumin,,,,,,,,,,,,,,,,,,,,,,,,Use of a pro-fibrogenic mechanism-based predictive toxicological approach for tiered testing and decision analysis of carbonaceous nanomaterials,2015,ACS Nano,10.1021/nn507243w,Wang,X.,Duch,M. C.,Mansukhani,N.,et al.,48
,9,Wang_2015,Yes,Graphene oxide(GO-S),https://nanocommons.github.io/identifiers/registry#ERM00000112,http://purl.enanomapper.org/onto/ENM_0000117,Maybe,graphene oxide,Lysosomal injury,,NA,,831,,,,,,,,,,,,,,,,,179.3,,,nm,179.3,TEM/AFM,JEOL 100CX,2368,SD,263.8,nm,2368,BEGM,DLS,"HT-DLS, Dynapro Plate Reader, Wyatt Technology",,,,,,,sheet,TEM,-30.91,SD,2.74,mV,-30.91,water,ZetaSizer Nano-ZS,,,,,,bovine serum albumin,,,,,,,,,,,,,,,,,,,,,,,,Use of a pro-fibrogenic mechanism-based predictive toxicological approach for tiered testing and decision analysis of carbonaceous nanomaterials,2015,ACS Nano,10.1021/nn507243w,Wang,X.,Duch,M. C.,Mansukhani,N.,et al.,49
,9,Wang_2015,Yes,Graphene oxide(GO-S),https://nanocommons.github.io/identifiers/registry#ERM00000112,http://purl.enanomapper.org/onto/ENM_0000117,Maybe,graphene oxide,Lysosomal injury,,NA,,1540,,,,,,,,,,,,,,,,,179.3,,,nm,179.3,TEM/AFM,JEOL 100CX,2368,SD,263.8,nm,2368,BEGM,DLS,"HT-DLS, Dynapro Plate Reader, Wyatt Technology",,,,,,,sheet,TEM,-30.91,SD,2.74,mV,-30.91,water,ZetaSizer Nano-ZS,,,,,,bovine serum albumin,,,,,,,,,,,,,,,,,,,,,,,,Use of a pro-fibrogenic mechanism-based predictive toxicological approach for tiered testing and decision analysis of carbonaceous nanomaterials,2015,ACS Nano,10.1021/nn507243w,Wang,X.,Duch,M. C.,Mansukhani,N.,et al.,50
,9,Wang_2015,Yes,Graphene oxide(GO-S),https://nanocommons.github.io/identifiers/registry#ERM00000112,http://purl.enanomapper.org/onto/ENM_0000117,Maybe,graphene oxide,Lysosomal injury,,NA,,898,,,,,,,,,,,,,,,,,179.3,,,nm,179.3,TEM/AFM,JEOL 100CX,629.3,SD,38.2,nm,629.3,RPMI,DLS,"HT-DLS, Dynapro Plate Reader, Wyatt Technology",,,,,,,sheet,TEM,-30.91,SD,2.74,mV,-30.91,water,ZetaSizer Nano-ZS,,,,,,bovine serum albumin,,,,,,,,,,,,,,,,,,,,,,,,Use of a pro-fibrogenic mechanism-based predictive toxicological approach for tiered testing and decision analysis of carbonaceous nanomaterials,2015,ACS Nano,10.1021/nn507243w,Wang,X.,Duch,M. C.,Mansukhani,N.,et al.,51
,9,Wang_2015,Yes,Graphene oxide(GO-S),https://nanocommons.github.io/identifiers/registry#ERM00000112,http://purl.enanomapper.org/onto/ENM_0000117,Maybe,graphene oxide,Lysosomal injury,,NA,,831,,,,,,,,,,,,,,,,,179.3,,,nm,179.3,TEM/AFM,JEOL 100CX,629.3,SD,38.2,nm,629.3,RPMI,DLS,"HT-DLS, Dynapro Plate Reader, Wyatt Technology",,,,,,,sheet,TEM,-30.91,SD,2.74,mV,-30.91,water,ZetaSizer Nano-ZS,,,,,,bovine serum albumin,,,,,,,,,,,,,,,,,,,,,,,,Use of a pro-fibrogenic mechanism-based predictive toxicological approach for tiered testing and decision analysis of carbonaceous nanomaterials,2015,ACS Nano,10.1021/nn507243w,Wang,X.,Duch,M. C.,Mansukhani,N.,et al.,52
,9,Wang_2015,Yes,Graphene oxide(GO-S),https://nanocommons.github.io/identifiers/registry#ERM00000112,http://purl.enanomapper.org/onto/ENM_0000117,Maybe,graphene oxide,Lysosomal injury,,NA,,1540,,,,,,,,,,,,,,,,,179.3,,,nm,179.3,TEM/AFM,JEOL 100CX,629.3,SD,38.2,nm,629.3,RPMI,DLS,"HT-DLS, Dynapro Plate Reader, Wyatt Technology",,,,,,,sheet,TEM,-30.91,SD,2.74,mV,-30.91,water,ZetaSizer Nano-ZS,,,,,,bovine serum albumin,,,,,,,,,,,,,,,,,,,,,,,,Use of a pro-fibrogenic mechanism-based predictive toxicological approach for tiered testing and decision analysis of carbonaceous nanomaterials,2015,ACS Nano,10.1021/nn507243w,Wang,X.,Duch,M. C.,Mansukhani,N.,et al.,53
,9,Wang_2015,Yes,SWCNT(AP-Arc),https://nanocommons.github.io/identifiers/registry#ERM00000316,http://purl.bioontology.org/ontology/npo#NPO_943,Maybe,single-walled carbon nanotubes,Lysosomal injury,,NA,,898,length,100-1000,,,μm,550,TEM/AFM,JEOL 100CX,,,6.3,SD,2,nm,6.3,TEM,1.22-1.96,,,nm,1.59,UV-Vis,,880,SD,175,nm,880,water,DLS,"HT-DLS, Dynapro Plate Reader, Wyatt Technology",,,,,,,tube,TEM,-25.4,SD,0.7,mV,-25.4,water,ZetaSizer Nano-ZS,,,,,,bovine serum albumin,,,,,,,,,Y+Ni,11.91+32.71,%,ICP-MS,,,,,,,,,,,,Use of a pro-fibrogenic mechanism-based predictive toxicological approach for tiered testing and decision analysis of carbonaceous nanomaterials,2015,ACS Nano,10.1021/nn507243w,Wang,X.,Duch,M. C.,Mansukhani,N.,et al.,54
,9,Wang_2015,Yes,SWCNT(AP-Arc),https://nanocommons.github.io/identifiers/registry#ERM00000316,http://purl.bioontology.org/ontology/npo#NPO_943,Maybe,single-walled carbon nanotubes,Lysosomal injury,,NA,,831,length,100-1000,,,μm,550,TEM/AFM,JEOL 100CX,,,6.3,SD,2,nm,6.3,TEM,1.22-1.96,,,nm,1.59,UV-Vis,,880,SD,175,nm,880,water,DLS,"HT-DLS, Dynapro Plate Reader, Wyatt Technology",,,,,,,tube,TEM,-25.4,SD,0.7,mV,-25.4,water,ZetaSizer Nano-ZS,,,,,,bovine serum albumin,,,,,,,,,Y+Ni,11.91+32.71,%,ICP-MS,,,,,,,,,,,,Use of a pro-fibrogenic mechanism-based predictive toxicological approach for tiered testing and decision analysis of carbonaceous nanomaterials,2015,ACS Nano,10.1021/nn507243w,Wang,X.,Duch,M. C.,Mansukhani,N.,et al.,55
,9,Wang_2015,Yes,SWCNT(AP-Arc),https://nanocommons.github.io/identifiers/registry#ERM00000316,http://purl.bioontology.org/ontology/npo#NPO_943,Maybe,single-walled carbon nanotubes,Lysosomal injury,,NA,,1540,length,100-1000,,,μm,550,TEM/AFM,JEOL 100CX,,,6.3,SD,2,nm,6.3,TEM,1.22-1.96,,,nm,1.59,UV-Vis,,880,SD,175,nm,880,water,DLS,"HT-DLS, Dynapro Plate Reader, Wyatt Technology",,,,,,,tube,TEM,-25.4,SD,0.7,mV,-25.4,water,ZetaSizer Nano-ZS,,,,,,bovine serum albumin,,,,,,,,,Y+Ni,11.91+32.71,%,ICP-MS,,,,,,,,,,,,Use of a pro-fibrogenic mechanism-based predictive toxicological approach for tiered testing and decision analysis of carbonaceous nanomaterials,2015,ACS Nano,10.1021/nn507243w,Wang,X.,Duch,M. C.,Mansukhani,N.,et al.,56
,9,Wang_2015,Yes,SWCNT(AP-Arc),https://nanocommons.github.io/identifiers/registry#ERM00000316,http://purl.bioontology.org/ontology/npo#NPO_943,Maybe,single-walled carbon nanotubes,Lysosomal injury,,NA,,898,length,100-1000,,,μm,550,TEM/AFM,JEOL 100CX,,,6.3,SD,2,nm,6.3,TEM,1.22-1.96,,,nm,1.59,UV-Vis,,974.5,SD,14.3,nm,974.5,BEGM,DLS,"HT-DLS, Dynapro Plate Reader, Wyatt Technology",,,,,,,tube,TEM,-25.4,SD,0.7,mV,-25.4,water,ZetaSizer Nano-ZS,,,,,,bovine serum albumin,,,,,,,,,Y+Ni,11.91+32.71,%,ICP-MS,,,,,,,,,,,,Use of a pro-fibrogenic mechanism-based predictive toxicological approach for tiered testing and decision analysis of carbonaceous nanomaterials,2015,ACS Nano,10.1021/nn507243w,Wang,X.,Duch,M. C.,Mansukhani,N.,et al.,57
,9,Wang_2015,Yes,SWCNT(AP-Arc),https://nanocommons.github.io/identifiers/registry#ERM00000316,http://purl.bioontology.org/ontology/npo#NPO_943,Maybe,single-walled carbon nanotubes,Lysosomal injury,,NA,,831,length,100-1000,,,μm,550,TEM/AFM,JEOL 100CX,,,6.3,SD,2,nm,6.3,TEM,1.22-1.96,,,nm,1.59,UV-Vis,,974.5,SD,14.3,nm,974.5,BEGM,DLS,"HT-DLS, Dynapro Plate Reader, Wyatt Technology",,,,,,,tube,TEM,-25.4,SD,0.7,mV,-25.4,water,ZetaSizer Nano-ZS,,,,,,bovine serum albumin,,,,,,,,,Y+Ni,11.91+32.71,%,ICP-MS,,,,,,,,,,,,Use of a pro-fibrogenic mechanism-based predictive toxicological approach for tiered testing and decision analysis of carbonaceous nanomaterials,2015,ACS Nano,10.1021/nn507243w,Wang,X.,Duch,M. C.,Mansukhani,N.,et al.,58
,9,Wang_2015,Yes,SWCNT(AP-Arc),https://nanocommons.github.io/identifiers/registry#ERM00000316,http://purl.bioontology.org/ontology/npo#NPO_943,Maybe,single-walled carbon nanotubes,Lysosomal injury,,NA,,1540,length,100-1000,,,μm,550,TEM/AFM,JEOL 100CX,,,6.3,SD,2,nm,6.3,TEM,1.22-1.96,,,nm,1.59,UV-Vis,,974.5,SD,14.3,nm,974.5,BEGM,DLS,"HT-DLS, Dynapro Plate Reader, Wyatt Technology",,,,,,,tube,TEM,-25.4,SD,0.7,mV,-25.4,water,ZetaSizer Nano-ZS,,,,,,bovine serum albumin,,,,,,,,,Y+Ni,11.91+32.71,%,ICP-MS,,,,,,,,,,,,Use of a pro-fibrogenic mechanism-based predictive toxicological approach for tiered testing and decision analysis of carbonaceous nanomaterials,2015,ACS Nano,10.1021/nn507243w,Wang,X.,Duch,M. C.,Mansukhani,N.,et al.,59
,9,Wang_2015,Yes,SWCNT(AP-Arc),https://nanocommons.github.io/identifiers/registry#ERM00000316,http://purl.bioontology.org/ontology/npo#NPO_943,Maybe,single-walled carbon nanotubes,Lysosomal injury,,NA,,898,length,100-1000,,,μm,550,TEM/AFM,JEOL 100CX,,,6.3,SD,2,nm,6.3,TEM,1.22-1.96,,,nm,1.59,UV-Vis,,836.5,SD,23.3,nm,836.5,RPMI,DLS,"HT-DLS, Dynapro Plate Reader, Wyatt Technology",,,,,,,tube,TEM,-25.4,SD,0.7,mV,-25.4,water,ZetaSizer Nano-ZS,,,,,,bovine serum albumin,,,,,,,,,Y+Ni,11.91+32.71,%,ICP-MS,,,,,,,,,,,,Use of a pro-fibrogenic mechanism-based predictive toxicological approach for tiered testing and decision analysis of carbonaceous nanomaterials,2015,ACS Nano,10.1021/nn507243w,Wang,X.,Duch,M. C.,Mansukhani,N.,et al.,60
,9,Wang_2015,Yes,SWCNT(AP-Arc),https://nanocommons.github.io/identifiers/registry#ERM00000316,http://purl.bioontology.org/ontology/npo#NPO_943,Maybe,single-walled carbon nanotubes,Lysosomal injury,,NA,,831,length,100-1000,,,μm,550,TEM/AFM,JEOL 100CX,,,6.3,SD,2,nm,6.3,TEM,1.22-1.96,,,nm,1.59,UV-Vis,,836.5,SD,23.3,nm,836.5,RPMI,DLS,"HT-DLS, Dynapro Plate Reader, Wyatt Technology",,,,,,,tube,TEM,-25.4,SD,0.7,mV,-25.4,water,ZetaSizer Nano-ZS,,,,,,bovine serum albumin,,,,,,,,,Y+Ni,11.91+32.71,%,ICP-MS,,,,,,,,,,,,Use of a pro-fibrogenic mechanism-based predictive toxicological approach for tiered testing and decision analysis of carbonaceous nanomaterials,2015,ACS Nano,10.1021/nn507243w,Wang,X.,Duch,M. C.,Mansukhani,N.,et al.,61
